Latitude, Longitude
37.7771589091, -122.4160322363
37.7759633043, -122.4145314172
37.7964761023, -122.4051125997
37.7744405986, -122.4123161023
37.7740025994, -122.4117667020
37.7865300019, -122.4132018012
37.7975043998, -122.3984979984
37.7760923979, -122.4170830974
37.7745952000, -122.4152060987
37.7745963008, -122.4149145984
37.7969955009, -122.4216192995
37.7877527987, -122.4131791980
37.7973633994, -122.4020879005
37.7977331978, -122.4021669977
37.7960415007, -122.3996726998
37.7860143975, -122.4230464024
37.7861170982, -122.4232450982
37.7699705017, -122.4467366000
37.7798304976, -122.4874061027
37.7798276980, -122.4874688999
37.7804821291, -122.4731671770
37.7917896015, -122.4210110975
37.7985083004, -122.4077593979
37.7756470003, -122.4028584992
37.7989270994, -122.4080446006
37.7917128009, -122.4035436974
37.7900014006, -122.4029022974
37.7975037013, -122.4023630002
37.7860823021, -122.4402926990
37.7904778001, -122.4067634993
37.7898868983, -122.3923591987
37.7922755004, -122.3938574024
37.7922367983, -122.3938089997
37.7917280001, -122.3929148016
37.7956832972, -122.4025389028
37.7873454996, -122.4079199002
37.7886196998, -122.4053959024
37.7885730014, -122.4057664999
37.7910956022, -122.3921219015
37.7937814993, -122.3975866006
37.7940110014, -122.3976350983
37.7884802976, -122.4065020007
37.7887238980, -122.3961286020
37.7909139999, -122.3973868989
37.7871096999, -122.3926389978
37.7887059999, -122.4084243008
37.7908732974, -122.3960269016
37.7893967022, -122.3979045988
37.7944894013, -122.3970435985
37.7893179011, -122.4073732995
37.7906375983, -122.4044455008
37.7907630027, -122.4045250003
37.7907545985, -122.4045912006
37.7659835991, -122.4198528973
37.7879675989, -122.4051468984
37.7880729985, -122.4050345027
37.7894648974, -122.4054399018
37.7889741984, -122.4025906024
37.7888725986, -122.4042608027
37.7640475024, -122.4194799026
37.7638393015, -122.4196420980
37.7954378807, -122.4044686820
37.7890801010, -122.4026050025
37.7890699980, -122.4026852005
37.7748558995, -122.4226553028
37.7744031985, -122.4225638003
37.7848335997, -122.3956618027
37.7814498980, -122.3924233985
37.7896259026, -122.3955170025
37.7887784977, -122.3896667973
37.7801071049, -122.3989117183
37.7802158070, -122.3987428173
37.7801741042, -122.3986906148
37.7849811994, -122.3975686018
37.7844631978, -122.3979177025
37.7832920001, -122.3934713990
37.7792435017, -122.3906472006
37.7874757991, -122.4117089004
37.7866373015, -122.4059242976
37.7926345979, -122.4060181023
37.7642142017, -122.4217107014
37.7830614977, -122.4158623011
37.7391004999, -122.4679043980
37.7598926992, -122.4212967974
37.7830629003, -122.4175551997
37.7831940995, -122.4175815021
37.7819498003, -122.4190273021
37.7991615021, -122.3988327996
37.7919517019, -122.3914750029
37.7825442002, -122.4658276026
37.7822257996, -122.4671839007
37.7822280013, -122.4671021995
37.7799375010, -122.4775874016
37.7610966981, -122.4356134010
37.7612096024, -122.4356282984
37.7634857976, -122.4639910997
37.7510335025, -122.4331756977
37.7510657002, -122.4331776981
37.7320237987, -122.4745590982
37.7577785988, -122.4062402003
37.7666570012, -122.4208745004
37.7665965007, -122.4218758975
37.7648819991, -122.4213316997
37.7392086991, -122.4682908987
37.7668235999, -122.4181165022
37.7901217983, -122.4019632001
37.7932230019, -122.3992602990
37.7904578009, -122.3947889001
37.7853308980, -122.3937020020
37.7951676984, -122.3998571017
37.7951483027, -122.4000095014
37.7928402004, -122.3975536988
37.7931917989, -122.3974648003
37.7922710021, -122.3986388982
37.7926444997, -122.3985580017
37.7925936998, -122.3987069984
37.7918032025, -122.3920088016
37.7861504023, -122.3988986981
37.7528358017, -122.4075523985
37.7892767013, -122.4338464008
37.7894159024, -122.4340101999
37.7997629986, -122.4375525990
37.7994733983, -122.4380805974
37.7908153002, -122.4194897988
37.7528275986, -122.4095124004
37.7527138003, -122.4095722024
37.7849522986, -122.4294258018
37.7849298016, -122.4296027997
37.7905479007, -122.4202590005
37.7527195000, -122.4113014002
37.7856668000, -122.4280587022
37.7885076002, -122.4223389977
37.7726854001, -122.4374392980
37.7729204007, -122.4372679998
37.7853533001, -122.4309793987
37.7854805988, -122.4310460013
37.7993815997, -122.4405570978
37.7991557018, -122.4405832996
37.7930735023, -122.3935074021
37.7927901995, -122.3936077000
37.7809523986, -122.4627568980
37.7507044056, -122.4164370149
37.7506736048, -122.4169481155
37.7909850002, -122.4343261977
37.7914312975, -122.4342802984
37.7998758023, -122.4349230004
37.7924989005, -122.4205664990
37.7507238024, -122.4176688024
37.7900060085, -122.4331143315
37.7866901019, -122.4333253984
37.7970021003, -122.4353934989
37.7978619997, -122.4355676023
37.7973610022, -122.4305551012
37.7482867975, -122.4173105990
37.7811240991, -122.4649847017
37.7807642025, -122.4669237991
37.7810376984, -122.4668985025
37.7890214042, -122.4182469193
37.7893404988, -122.4338592027
37.7893578996, -122.4339984988
37.7878280682, -122.4340753273
37.7858476982, -122.4347180014
37.7527718981, -122.4104341024
37.7849943981, -122.4331189019
37.7855693017, -122.4330998023
37.7888723974, -122.4229247027
37.7526398998, -122.4090209973
37.7858093985, -122.4284203981
37.7855774992, -122.4291897004
37.7808960554, -122.4700340887
37.7883833022, -122.4222509989
37.7904193000, -122.4212708973
37.7901807007, -122.4231481978
37.7742573981, -122.4377590005
37.7855407027, -122.4294834023
37.7853610002, -122.4309181997
37.7990741012, -122.4412137025
37.7980111026, -122.4353337025
37.7893922989, -122.4119420012
37.7516690016, -122.4287770984
37.8015980990, -122.4119027012
37.8014735998, -122.4120388010
37.7523852017, -122.4149967020
37.7962678009, -122.3973051977
37.7904057995, -122.4073325020
37.7898276997, -122.3925411028
37.7892211013, -122.3921984003
37.7955866986, -122.4022908990
37.7876709019, -122.4053497014
37.7906412025, -122.3918085021
37.7882990976, -122.4005887021
37.7632708018, -122.4195876994
37.7632090998, -122.4195817986
37.7876328983, -122.4141263028
37.7821988993, -122.4192639009
37.7828897973, -122.4212810003
37.7827996024, -122.4219896008
37.7872760975, -122.4198174977
37.7883609001, -122.4169442986
37.7883748979, -122.4167909992
37.7886556023, -122.4168473982
37.7806952027, -122.4744768997
37.7803555009, -122.4759672021
37.7900368002, -122.4204992985
37.7694053993, -122.4521440004
37.7803251025, -122.4766396989
37.7805529003, -122.4776242988
37.7866260027, -122.4231701975
37.7885837023, -122.4235667006
37.7690858980, -122.4517382995
37.7604670562, -122.4609353327
37.7604430997, -122.4614818988
37.7979011991, -122.4219707974
37.7796582998, -122.4219406002
37.7786838979, -122.4157216975
37.8057365016, -122.4178772994
37.8079359018, -122.4158178994
37.8057195981, -122.4122260024
37.8061634981, -122.4137741008
37.7931455978, -122.4044445005
37.7429622997, -122.4795619992
37.7631827974, -122.4341820010
37.7631427989, -122.4342324992
37.7646795985, -122.4330649001
37.7879109987, -122.4193905012
37.7800198001, -122.4814340023
37.7610129014, -122.4371559003
37.7835459997, -122.3883558006
37.7803453979, -122.4868389999
37.7666565989, -122.4289775991
37.7666746982, -122.4287624021
37.7862569028, -122.3930216988
37.7878787004, -122.3938977976
37.7900924002, -122.4013488011
37.7890277979, -122.3929999002
37.7854887013, -122.3938285016
37.7954234024, -122.3974687007
37.7932144021, -122.3993276001
37.7827705004, -122.4611155984
37.7832415019, -122.4634382014
37.7821007975, -122.4846106989
37.7820971989, -122.4846900979
37.7923937020, -122.3907301982
37.7805398022, -122.4814730005
37.7836976004, -122.3883436971
37.7830140003, -122.3883985986
37.7802409985, -122.4738787000
37.7670175013, -122.4290117973
37.7667384007, -122.4287684986
37.7694740974, -122.4167430994
37.7829847977, -122.4652466976
37.7835325998, -122.3931672980
37.7844734014, -122.4052980018
37.7866078977, -122.4061563981
37.7841428024, -122.3983232972
37.7138378013, -122.4435783995
37.7820607184, -122.4099255309
37.7794129000, -122.4069034995
37.7669394993, -122.4294317977
37.7665631016, -122.4303490014
37.7853659009, -122.4168590994
37.7852129982, -122.4170857013
37.7851579011, -122.4175110997
37.7763473027, -122.4054074974
37.7833117981, -122.4104779006
37.7832909998, -122.4106390008
37.7833071993, -122.4095463974
37.7319046025, -122.4735165012
37.7860440974, -122.4190274027
37.7860286021, -122.4191518013
37.7919393972, -122.4106575024
37.7969363973, -122.4062302985
37.7966299997, -122.4086921976
37.7664010011, -122.4106489026
37.7678062999, -122.4068272018
37.7836040975, -122.4187737999
37.7219583009, -122.4814758000
37.7240981002, -122.4575950985
37.7682815985, -122.4068725982
37.7847470985, -122.3885446002
37.7867700987, -122.3888137990
37.7878285990, -122.4416431018
37.7878113993, -122.4417785981
37.7870949981, -122.4474753027
37.7759647024, -122.4974085016
37.7759215020, -122.4983348025
37.8033457984, -122.4010526014
37.7886029975, -122.3929809012
37.7817009975, -122.4191600994
37.7952311997, -122.4004654993
37.7955664982, -122.4005274975
37.7901645013, -122.4007827991
37.7900556986, -122.4016368982
37.7636573025, -122.4732601994
37.7636983012, -122.4758294986
37.7735514016, -122.4148471017
37.7800336973, -122.4830106997
37.7728244000, -122.4160362982
37.7719791018, -122.4168366023
37.7708232988, -122.4120714010
37.7764831007, -122.4379958005
37.7768404995, -122.4377649014
37.7799905025, -122.4839161017
37.7799704027, -122.4843602979
37.7942014997, -122.4205275008
37.7940649026, -122.4216026028
37.7542553999, -122.4778969006
37.7540907011, -122.4781375003
37.7648229124, -122.4321082774
37.7637314991, -122.4339293984
37.7898116008, -122.4195210018
37.7990567003, -122.4413524007
37.7990323984, -122.4415460003
37.7836245996, -122.4186125991
37.7957295989, -122.4010160004
37.7968281982, -122.4220829026
37.7984943026, -122.4090151020
37.7922764000, -122.4066425988
37.7941761025, -122.4066699014
37.7376567003, -122.4696143006
37.7782694016, -122.4095961020
37.7965659005, -122.4240580981
37.7913766977, -122.4071736985
37.7371081997, -122.4699097012
37.7771279988, -122.4081648027
37.7624355004, -122.4193255973
37.7916481988, -122.4040506014
37.7899525006, -122.4032860992
37.7837615990, -122.4079039020
37.7882971027, -122.4002868977
37.7591869988, -122.4190146008
37.7915231016, -122.3995326997
37.7915855021, -122.3995456022
37.7626727977, -122.4661355985
37.7829292984, -122.4664626994
37.7829031021, -122.4670113006
37.7637244024, -122.4802889002
37.7432051011, -122.4267144014
37.7859947001, -122.4335610026
37.7997167026, -122.4379168988
37.7527092014, -122.4096480028
37.7527046975, -122.4097229985
37.7810882022, -122.4597452020
37.7998992995, -122.4390680974
37.8001624019, -122.4391626005
37.7999948979, -122.4391736982
37.7666914006, -122.4203054977
37.7650578012, -122.4184213017
37.7636521001, -122.4661257022
37.7632608999, -122.4213009996
37.7618595061, -122.4198796190
37.7617250000, -122.4202820004
37.7647631996, -122.4232976974
37.7648756009, -122.4237178990
37.7602029023, -122.4189680980
37.7601661001, -122.4195780994
37.7602443983, -122.4198311993
37.7584664010, -122.4210284983
37.7586202984, -122.4184799974
37.7553632975, -122.4190557000
37.7553414990, -122.4194176977
37.7538256989, -122.4179963001
37.7907943007, -122.4340385978
37.7896624980, -122.3913329017
37.7884376001, -122.3900981021
37.7814970993, -122.3954488018
37.7853846987, -122.3967512992
37.7953132977, -122.4054477976
37.7952020028, -122.4063307025
37.7826767013, -122.4221078974
37.7819319022, -122.4222225004
37.7821093024, -122.4222583023
37.7791127999, -122.4020980985
37.7783903022, -122.3993888997
37.7808330011, -122.4214603004
37.7769789015, -122.3980720022
37.7990147014, -122.4073086974
37.7749183000, -122.4209842977
37.7766272024, -122.4211504997
37.7799345002, -122.4210518000
37.7983373989, -122.4251841006
37.7983328001, -122.4261997023
37.8001786013, -122.4075435025
37.8003358011, -122.4074714013
37.7783992988, -122.4216860977
37.7782349017, -122.4204026998
37.7870776978, -122.4199001991
37.7798969996, -122.4859315024
37.7942184982, -122.4212421027
37.7941646025, -122.4216660985
37.7824658015, -122.4660679006
37.8032359005, -122.4018991009
37.7922470019, -122.3914614019
37.7822924022, -122.4661887006
37.7822893009, -122.4663443973
37.7799384006, -122.4775361994
37.7512389988, -122.4330740978
37.7578978007, -122.4060864986
37.7392068998, -122.4680605025
37.7635056012, -122.4192564019
37.7633768999, -122.4213867017
37.7617821981, -122.4211589989
37.7538924021, -122.4168876984
37.7539306012, -122.4178092999
37.7538519007, -122.4191172008
37.7563553014, -122.4200286993
37.7809961018, -122.4201801994
37.7809962024, -122.4126678013
37.7808085025, -122.4141277168
37.8033741372, -122.4031371458
37.8014594008, -122.4014803019
37.7968332999, -122.4018204005
37.7768886004, -122.4153897015
37.7763596063, -122.4150332194
37.7757320029, -122.4142413195
37.8064644978, -122.4214875025
37.8003224012, -122.4396463984
37.8002168004, -122.4404636004
37.8077082996, -122.4126373974
37.8071817988, -122.4168282987
37.8058124975, -122.4126668011
37.8055030991, -122.4139354021
37.8054760982, -122.4141554997
37.8055621021, -122.4146519990
37.8053871998, -122.4160757993
37.7244812985, -122.4594145024
37.7982525014, -122.4289120973
37.7867287983, -122.4052003973
37.7865768009, -122.4072520022
37.7802156013, -122.3908734002
37.7897847005, -122.4112097022
37.7866602008, -122.4004739986
37.7879910012, -122.4010532998
37.7835998003, -122.3965616000
37.7841421989, -122.3951959980
37.7837298986, -122.3957199004
37.7896556974, -122.4104408023
37.7897083973, -122.4104514976
37.7793187992, -122.3976140988
37.7260185004, -122.4339061973
37.7879567024, -122.4114630983
37.7890902989, -122.4091655013
37.7890429021, -122.4095392001
37.7887122919, -122.3968276621
37.7794736017, -122.3949198981
37.7227027983, -122.4361800009
37.7223775022, -122.4366619994
37.7883221981, -122.4118561984
37.7956827999, -122.4036760979
37.7618984998, -122.4174099022
37.7647542980, -122.4234451016
37.7647490007, -122.4235340000
37.7603314024, -122.4183914007
37.7586016011, -122.4203405005
37.7772711002, -122.4616676026
37.7772404001, -122.4623425973
37.7768629015, -122.3921045006
37.7752143030, -122.4135918170
37.7747203977, -122.4129721985
37.7932675992, -122.4207715985
37.7932592005, -122.4208380000
37.7868966990, -122.4131173004
37.7870057979, -122.4132959020
37.7873806980, -122.4133721997
37.7983522014, -122.4009250009
37.7738350005, -122.4118616019
37.7887237024, -122.4120586996
37.7534418021, -122.4904569981
37.7513233990, -122.4345767998
37.7949289986, -122.4219305978
37.8035333061, -122.4031694177
37.7542571992, -122.4778559019
37.7542350990, -122.4783565027
37.7636881982, -122.4339841993
37.7995194987, -122.4224118979
37.7810789988, -122.3972774983
37.7669430979, -122.4078046993
37.8021403019, -122.3999676981
37.8076947992, -122.4090450981
37.7870682989, -122.4476852973
37.7756071024, -122.4981861019
37.8030733977, -122.4013148990
37.8031174977, -122.4013545007
37.8031615027, -122.4013940019
37.7864639022, -122.4520191995
37.7741466005, -122.4214982984
37.7785120019, -122.3995611981
37.7542243981, -122.4790381023
37.7428018980, -122.4794563984
37.7710469001, -122.4242374987
37.7710007996, -122.4242957027
37.7888943021, -122.4170513020
37.7862370991, -122.4239926019
37.7876320993, -122.4003945996
37.7942950976, -122.4021936019
37.7910240990, -122.3972685018
37.7875639991, -122.3932112974
37.7869526007, -122.3924412017
37.7948376973, -122.3964991995
37.7936346986, -122.3987597988
37.7946258978, -122.3991286975
37.7901991018, -122.3971468021
37.7895908997, -122.3979162999
37.7887368006, -122.3911776018
37.7943660979, -122.3980115016
37.7942902026, -122.3986070973
37.7907161982, -122.4048927982
37.7893124976, -122.3982686025
37.7890637004, -122.3983260018
37.7890031998, -122.3986747001
37.7871930999, -122.3941916001
37.7938846973, -122.4017855988
37.7870858003, -122.4049729013
37.7874783975, -122.4050526020
37.7901480001, -122.3990663976
37.7661381000, -122.4198676997
37.7654117019, -122.4197981020
37.7885206983, -122.4052591992
37.7885471013, -122.4051313025
37.7642123018, -122.4194956997
37.7636114982, -122.4194381998
37.7953333025, -122.4044360013
37.7928006993, -122.4037308988
37.7813637991, -122.3990488012
37.7803374016, -122.3944534005
37.7848628973, -122.4094791018
37.7738123023, -122.4211940018
37.7836038013, -122.3985520002
37.7832993985, -122.3984764011
37.7798460991, -122.3941496012
37.7793721025, -122.3935558998
37.7834699982, -122.4107353983
37.7835439992, -122.4109175985
37.7839302988, -122.4108290018
37.7848790017, -122.4110158009
37.8056382992, -122.4236478989
37.7817447008, -122.3923568015
37.7855954979, -122.4290463028
37.7795082972, -122.3937263989
37.7792519004, -122.3934052994
37.7787878000, -122.3925115985
37.7848167018, -122.4110034012
37.7832070020, -122.4103248023
37.7827703998, -122.4222182983
37.7845311069, -122.3981286194
37.7833738019, -122.3933679999
37.7833304004, -122.3934229013
37.7846992993, -122.4050115027
37.7902033989, -122.4089511984
37.7841831976, -122.3982721006
37.7838771016, -122.3986596015
37.7963448026, -122.3972926975
37.7901176018, -122.4085527004
37.7890793019, -122.3892854989
37.7876987019, -122.3910328017
37.7876582005, -122.3910840989
37.7959551090, -122.4003510366
37.7956353975, -122.4019057003
37.7937644002, -122.3999927991
37.7944175013, -122.4002887976
37.7892327019, -122.3970194028
37.7890912992, -122.3968429022
37.7911879987, -122.3977304005
37.7877103974, -122.3930898995
37.7881516990, -122.4066425988
37.7892196988, -122.4068487992
37.7898481012, -122.3905578998
37.7795119014, -122.4183105991
37.7650818013, -122.4203050003
37.8083365009, -122.4143883993
37.7950170030, -122.3944407997
37.7890896005, -122.4350487010
37.7618599989, -122.4344490987
37.7250123982, -122.4351297987
37.7799310022, -122.4779745003
37.7798521005, -122.4779994001
37.7782136005, -122.4231606980
37.7812215024, -122.3989026991
37.7810567980, -122.3953548015
37.7806980972, -122.3952102975
37.7850280990, -122.4110025016
37.7932701976, -122.4216017981
37.7931209997, -122.4219295026
37.7973787998, -122.3983130992
37.7978002978, -122.3985572026
37.7757375025, -122.4166382027
37.7753994995, -122.4162144025
37.7930448976, -122.4233370979
37.7981834010, -122.4086644982
37.7635606983, -122.4216480997
37.7631152001, -122.4216054023
37.7972443988, -122.4020630007
37.7742409975, -122.4147619975
37.7732746982, -122.4135506001
37.7731149000, -122.4130573028
37.7729307999, -122.4131193009
37.7960971006, -122.3983498008
37.7960544982, -122.3995712006
37.7986380019, -122.4086861012
37.7951128975, -122.4070323014
37.7247105994, -122.4596302972
37.7726841987, -122.4183332973
37.7886584018, -122.4221456998
37.7873802007, -122.3976249003
37.7870360007, -122.3977745005
37.7629731995, -122.4193771013
37.7898819026, -122.4030060989
37.7899186992, -122.4035513026
37.7869399999, -122.3981839006
37.7609988981, -122.4191881006
37.7921139979, -122.3968873990
37.7838245024, -122.4344325026
37.7982360003, -122.4073652026
37.7984186978, -122.4076297020
37.7771146995, -122.4229412989
37.7806518012, -122.4322398023
37.7999357999, -122.4098150988
37.7769762975, -122.4227390994
37.7820522998, -122.4325230994
37.8001559981, -122.4360420012
37.7820182973, -122.4156568998
37.7395426006, -122.4673790985
37.7392822028, -122.4673270022
37.7393502974, -122.4676076004
37.7390863009, -122.4675598012
37.7390572996, -122.4675942005
37.7388813019, -122.4681647008
37.7843112004, -122.4193338004
37.7838463009, -122.4203661994
37.7826187991, -122.4189917014
37.7824797993, -122.4062887986
37.7823369996, -122.4061102026
37.7806212016, -122.4036808980
37.7841609017, -122.4047911984
37.7838282016, -122.4205082000
37.7859044996, -122.4201433023
37.7841985979, -122.4144116004
37.7715008025, -122.4227501021
37.7561542027, -122.4209388008
37.7912374017, -122.4057307986
37.7874608011, -122.4154797007
37.7874515978, -122.4155522992
37.7874035024, -122.4159346984
37.7541284979, -122.4209617001
37.7538571981, -122.4207188987
37.7780625977, -122.4217561984
37.7790666995, -122.4020403025
37.8011435987, -122.4076333006
37.8013146007, -122.4077723005
37.8014772990, -122.4111551025
37.7808823985, -122.4210730006
37.7426513982, -122.4828798023
37.7426004977, -122.4840389022
37.7603479986, -122.4350498018
37.7873412025, -122.4153488983
37.7997026992, -122.4078346004
37.7940984973, -122.4072809980
37.7691858996, -122.4270321985
37.7968715996, -122.4035338012
37.7757210013, -122.4987031983
37.8073368975, -122.4080664997
37.7718057976, -122.4059280974
37.8066675019, -122.4199355987
37.7720584002, -122.4066712984
37.7770946177, -122.3995674688
37.7809686986, -122.3948603977
37.7810382013, -122.3947723989
37.7823941977, -122.3930705988
37.7763670002, -122.3973131997
37.7765878019, -122.3970327021
37.7767428000, -122.3970996008
37.7767598991, -122.3970791993
37.7614170992, -122.4216595997
37.7960242004, -122.3998087996
37.8003059001, -122.4098390990
37.8002315023, -122.4103969985
37.8003242006, -122.4106344019
37.7985786022, -122.4083510988
37.7973676016, -122.4086508022
37.7949976017, -122.4073136986
37.7949316026, -122.4078290013
37.7748180021, -122.4135302992
37.7745073018, -122.4136365985
37.7956884102, -122.4013380890
37.7382416007, -122.4685632994
37.7381835979, -122.4686321986
37.7376828015, -122.4695830026
37.7784328991, -122.4098023024
37.7817086027, -122.4849448015
37.7608542991, -122.4365022012
37.7833096520, -122.4611537535
37.7834834986, -122.4623817017
37.7622774009, -122.4215251987
37.7903870017, -122.3984784015
37.7902587977, -122.3983152003
37.7830111002, -122.4062473976
37.7857572016, -122.4203257986
37.7578945988, -122.4213223008
37.7576431026, -122.4210813993
37.7573603027, -122.4212710985
37.7854557996, -122.4242339001
37.7854468980, -122.4240204019
37.7815754981, -122.4231813007
37.7995136985, -122.4411305987
37.7364855976, -122.4244130996
37.7851596613, -122.4099566189
37.7851516650, -122.4100205169
37.7836949014, -122.4215553009
37.7849358980, -122.4117578005
37.7817770996, -122.4140044020
37.7695287977, -122.4519641974
37.7805496984, -122.4776947012
37.7977188983, -122.3965709989
37.7827181973, -122.4678037984
37.7636496973, -122.4793693998
37.7632748027, -122.4793222991
37.7764428005, -122.3882647005
37.7827072003, -122.4680423026
37.7861035977, -122.4282804986
37.7973370020, -122.4330510979
37.7828188975, -122.3975722005
37.7814084020, -122.3961003997
37.7820362010, -122.3916760010
37.7872338974, -122.4087627006
37.7870297980, -122.4103196000
37.7870436002, -122.4111940001
37.7951812995, -122.4033110996
37.7826284998, -122.3943464027
37.7823621006, -122.3946826008
37.7996441991, -122.4093923994
37.8001675987, -122.4098346007
37.8003044025, -122.4360721984
37.7731143021, -122.4109575019
37.7987744984, -122.4011698977
37.7767903981, -122.4241960977
37.7751214997, -122.4227089972
37.7751341005, -122.4225404986
37.8001647991, -122.4395531972
37.7710069016, -122.4083127991
37.7710239001, -122.4080292002
37.7704906993, -122.4076659006
37.7993423125, -122.4011197711
37.7755733010, -122.4217816011
37.7841666014, -122.4397600011
37.7702481997, -122.4073619002
37.7722007026, -122.4119113010
37.8007201047, -122.4014001153
37.7987790023, -122.3988534023
37.7740656984, -122.4221350995
37.7807134976, -122.4223987998
37.7985991993, -122.4357270987
37.7990474020, -122.4355468990
37.7715910979, -122.4135385973
37.7985644982, -122.4018114989
37.7809634012, -122.4625397005
37.7809577015, -122.4626139027
37.7809197985, -122.4634776020
37.7811837782, -122.4636631606
37.7900655084, -122.4326427755
37.8000384000, -122.4410824978
37.7923037977, -122.4221019016
37.7837131013, -122.4176869017
37.7847466011, -122.4177378022
37.7847938974, -122.4179049988
37.7652350002, -122.4220253022
37.7812682007, -122.4191078019
37.7949850009, -122.4064892993
37.7933685006, -122.4058347006
37.7819471014, -122.4154849981
37.7832328015, -122.4158986003
37.7391591006, -122.4678346997
37.7813416989, -122.4203411990
37.7980619025, -122.4104615000
37.7982153975, -122.4104907976
37.7798659977, -122.4156229028
37.7794866446, -122.4163970333
37.7815702007, -122.4567281974
37.7957678986, -122.4007168000
37.7969169010, -122.4222307985
37.7377672017, -122.4694820007
37.7375174992, -122.4694182982
37.7967592989, -122.4226184000
37.7881677979, -122.4217205026
37.7769311023, -122.3917604011
37.7775287990, -122.3958365989
37.7772617013, -122.3961760995
37.7756666978, -122.4121641998
37.7714973994, -122.4228067023
37.7875745994, -122.4145784003
37.7874935017, -122.4152194985
37.7532973987, -122.4208821000
37.7529376977, -122.4208477006
37.7780206994, -122.4220851992
37.7780118984, -122.4221538023
37.7810125974, -122.4220366010
37.7825206024, -122.4223415011
37.7786745996, -122.3990268015
37.7762647154, -122.4197849487
37.7920793974, -122.4015742016
37.7814698023, -122.4003166982
37.7540182982, -122.4187020005
37.7914676023, -122.4007267018
37.7923894999, -122.3922623989
37.7923438017, -122.3919244015
37.7952877999, -122.4004758985
37.7953440984, -122.4004863982
37.7957064983, -122.4005533976
37.7965727010, -122.4005544984
37.7616794024, -122.4210369975
37.7648924989, -122.4234369991
37.7648837984, -122.4235810001
37.7636072011, -122.4175736007
37.7634575003, -122.4180464015
37.7634177980, -122.4187031013
37.7504620020, -122.4181795006
37.7501419977, -122.4183310007
37.7497443993, -122.4181108025
37.7886175987, -122.3957663977
37.7888552983, -122.3954645989
37.7821820014, -122.3923428987
37.7485283975, -122.4179951993
37.7474861023, -122.4187722017
37.7462475979, -122.4195722991
37.7892146026, -122.3915188012
37.7888101981, -122.3910134003
37.7913622976, -122.4042419993
37.7920478982, -122.4043832009
37.7748662987, -122.4162921027
37.7736417026, -122.4177918990
37.7447390006, -122.4203185008
37.7442550015, -122.4208583010
37.7912801997, -122.4025136006
37.7932546017, -122.4046318025
37.7935255998, -122.3968773016
37.7759880991, -122.4148750973
37.7757392012, -122.4151894019
37.7971613006, -122.4037035012
37.7982297027, -122.4357882978
37.7982814972, -122.4356628989
37.7991746002, -122.4359791984
37.7707031024, -122.4103267972
37.7987273027, -122.4005301015
37.7806723983, -122.4227218998
37.7900218022, -122.4339963977
37.7902970974, -122.4341877007
37.7801688974, -122.4036653020
37.7795736984, -122.4044167005
37.7536046010, -122.4887664018
37.7536028017, -122.4888052994
37.7537542012, -122.4897368976
37.7174842980, -122.4403614977
37.7169948005, -122.4407322013
37.7854506028, -122.4152968020
37.7861072020, -122.4564383009
37.7272318982, -122.4035094992
37.7843519979, -122.4097892993
37.7845873003, -122.4111284983
37.7832423010, -122.4100503006
37.7815705975, -122.3959987999
37.7872705989, -122.4084762015
37.7869535004, -122.4109175985
37.7949350000, -122.4032640995
37.7825818014, -122.3944052995
37.7820278973, -122.3947788027
37.7819158983, -122.3949200992
37.7817587991, -122.3951183983
37.7817219020, -122.3951651023
37.7804963001, -122.3939319008
37.7898671002, -122.3958182984
37.7885538013, -122.3899511003
37.7802433052, -122.3990826197
37.7803442066, -122.3989039175
37.7815427025, -122.3957168997
37.7853538980, -122.3967902974
37.7845810027, -122.4051614997
37.7843714998, -122.3973555003
37.7524921995, -122.4150474013
37.7707274993, -122.4046148990
37.7706897975, -122.4045685974
37.7702449978, -122.4042596013
37.7766855013, -122.3990547021
37.7775700995, -122.3998582975
37.7646668021, -122.4217540023
37.7831821022, -122.4157298000
37.7389479995, -122.4677240976
37.7386210997, -122.4681123977
37.7812815000, -122.4170348008
37.7819815007, -122.4171772988
37.7771468022, -122.4644038023
37.7859721974, -122.4120397006
37.7836066008, -122.4327018016
37.8031202023, -122.4144186021
37.7760335010, -122.4215994009
37.7761197005, -122.4219868013
37.7828382988, -122.4420812016
37.7826954991, -122.4682967996
37.7514319000, -122.4340220017
37.7508945026, -122.4339423009
37.7865870994, -122.3876478986
37.8023865008, -122.4001928975
37.7831751005, -122.3894527012
37.7833824017, -122.3894095008
37.7924323984, -122.4044623987
37.7928447993, -122.4023377986
37.7772945975, -122.4132279025
37.7771088992, -122.4137207025
37.7768652988, -122.4140293018
37.7416480005, -122.4225415995
37.7798131973, -122.3979144000
37.7756221005, -122.4155945999
37.7777243991, -122.4129410011
37.7816937177, -122.4094633672
37.7364326016, -122.4244314001
37.7662957021, -122.4221269020
37.7905917996, -122.4040830002
37.7862634015, -122.3999206980
37.7841504020, -122.4104015973
37.7851795991, -122.4107975976
37.7817676001, -122.4151512978
37.7853151009, -122.4389167984
37.7246961993, -122.4595606995
37.7246801004, -122.4594830998
37.7245365017, -122.4601645989
37.7245087017, -122.4601644983
37.7857535024, -122.4087254011
37.7859297012, -122.4115331990
37.7826658999, -122.4434328002
37.7238403008, -122.4366158989
37.7236924999, -122.4367727020
37.7746913013, -122.4189852026
37.7862299018, -122.4240495988
37.7872158986, -122.4116562006
